City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Srandakan,ID,2021-06-05 17:11:48,-7.9386,110.2506,59.74,91,82,4.85
286,Pontes E Lacerda,BR,2021-06-05 17:11:48,-15.2261,-59.3353,92.62,28,94,10.25
287,Solginskiy,RU,2021-06-05 17:11:48,61.05,41.3428,69.37,59,14,2.48
288,Ozernovskiy,RU,2021-06-05 17:11:49,51.5,156.5167,44.62,86,100,19.33
289,Kavieng,PG,2021-06-05 17:07:07,-2.5744,150.7967,81.5,80,86,9.06
290,Luau,AO,2021-06-05 17:11:49,-10.7073,22.2247,69.44,41,84,3.62
291,Carberry,CA,2021-06-05 17:11:50,49.8689,-99.3602,80.51,51,36,11.43
292,Ancud,CL,2021-06-05 17:08:00,-41.8697,-73.8203,52.43,70,72,3.22
293,Kaohsiung,TW,2021-06-05 17:11:50,22.6163,120.3133,84.15,89,75,8.01
294,Portland,US,2021-06-05 17:10:44,45.5234,-122.6762,63.66,69,90,1.01
295,La Ronge,CA,2021-06-05 17:11:50,55.1001,-105.2842,63.46,56,100,1.57
296,Sterling,US,2021-06-05 17:11:51,39.0062,-77.4286,91.89,47,1,1.99
297,Zorritos,PE,2021-06-05 17:11:51,-3.6805,-80.6782,84.49,62,62,8.43
298,Padang,ID,2021-06-05 17:11:51,-0.9492,100.3543,76.01,85,100,3.67
299,Zbarazh,UA,2021-06-05 17:11:52,49.6636,25.7762,60.01,78,90,5.73
300,Aitape,PG,2021-06-05 17:11:52,-3.1374,142.3475,76.39,86,22,4.27
301,Bolshevik,BY,2021-06-05 17:11:52,54.0065,27.5692,71.22,71,99,6.15
302,Kodiak,US,2021-06-05 17:11:53,57.79,-152.4072,53.11,54,1,9.22
303,Sfantu Gheorghe,RO,2021-06-05 17:09:54,45.8667,25.7833,60.26,74,29,5.32
304,Lompoc,US,2021-06-05 17:08:59,34.6391,-120.4579,69.69,85,90,6.31
305,Mongu,ZM,2021-06-05 17:11:53,-15.2484,23.1274,63.9,38,20,6.85
306,Chuy,UY,2021-06-05 17:11:54,-33.6971,-53.4616,63.95,98,100,4.97
307,Carnarvon,AU,2021-06-05 17:11:06,-24.8667,113.6333,60.87,77,86,6.91
308,Srednekolymsk,RU,2021-06-05 17:08:31,67.45,153.6833,59.81,42,4,17.07
309,Masterton,NZ,2021-06-05 17:11:54,-40.9597,175.6575,57.78,80,95,4.32
310,Arraial Do Cabo,BR,2021-06-05 17:11:55,-22.9661,-42.0278,76.86,78,0,21.85
311,Yanam,IN,2021-06-05 17:11:55,16.7333,82.2167,84.31,75,7,6.53
312,Panlaitan,PH,2021-06-05 17:11:56,12.1191,119.8486,84.0,74,48,7.09
313,Guiratinga,BR,2021-06-05 17:11:56,-16.3494,-53.7583,88.47,25,57,10.33
314,Port Hawkesbury,CA,2021-06-05 17:11:57,45.6169,-61.3485,82.9,66,33,3.0
315,Jizan,SA,2021-06-05 17:11:57,17.3333,42.6667,91.2,51,1,7.38
316,Kaeo,NZ,2021-06-05 17:08:42,-35.1,173.7833,60.33,94,100,16.02
317,Takoradi,GH,2021-06-05 17:11:58,4.8845,-1.7554,82.27,73,56,11.79
318,Verkhneuralsk,RU,2021-06-05 17:11:58,53.8769,59.2106,59.2,52,14,3.91
319,Rizhao,CN,2021-06-05 17:11:58,35.4275,119.4553,68.13,57,0,4.94
320,Walvis Bay,NA,2021-06-05 17:11:58,-22.9575,14.5053,72.97,31,0,9.42
321,Mareeba,AU,2021-06-05 17:11:59,-17.0,145.4333,63.32,90,58,2.15
322,Cape Canaveral,US,2021-06-05 17:08:53,28.4058,-80.6048,90.05,71,20,17.27
323,Manaure,CO,2021-06-05 17:11:59,11.7751,-72.4445,88.66,55,100,19.22
324,Maunabo,PR,2021-06-05 17:11:59,18.0072,-65.8993,86.7,86,100,15.41
325,Ovalle,CL,2021-06-05 17:12:00,-30.5983,-71.2003,70.47,52,4,3.74
326,Bataipora,BR,2021-06-05 17:11:14,-22.2953,-53.2711,91.33,20,0,9.75
327,Dryden,CA,2021-06-05 17:12:00,49.7833,-92.7503,81.48,41,46,3.42
328,Bembereke,BJ,2021-06-05 17:12:01,10.2283,2.6634,93.42,36,39,7.78
329,Novobirilyussy,RU,2021-06-05 17:12:01,56.9514,90.6661,43.54,64,42,5.7
330,Gazanjyk,TM,2021-06-05 17:12:02,39.2446,55.5154,82.49,35,0,13.38
331,North Bend,US,2021-06-05 17:10:31,43.4065,-124.2243,59.86,88,90,0.0
332,Inta,RU,2021-06-05 17:12:02,66.0317,60.1659,54.7,65,100,3.74
333,Yining,CN,2021-06-05 17:12:02,29.0361,114.5636,64.69,78,12,2.44
334,Grand Gaube,MU,2021-06-05 17:12:03,-20.0064,57.6608,74.37,80,6,1.99
335,Rio Grande,BR,2021-06-05 17:08:49,-32.035,-52.0986,73.51,70,33,2.91
336,Trebic,CZ,2021-06-05 17:12:03,49.2149,15.8817,73.89,90,75,3.62
337,Matera,IT,2021-06-05 17:12:04,40.5,16.4167,82.35,38,95,4.38
338,Kristiansund,NO,2021-06-05 17:09:13,63.1115,7.732,66.25,59,75,12.66
339,Gat,IL,2021-06-05 17:12:04,31.61,34.7642,75.81,2,0,10.36
340,Winsum,NL,2021-06-05 17:12:05,53.33,6.5208,65.98,93,100,10.51
341,Benin,BJ,2021-06-05 17:12:05,9.5,2.25,90.75,46,63,5.88
342,Yeppoon,AU,2021-06-05 17:12:05,-23.1333,150.7333,51.58,64,3,7.63
343,Oranjemund,NA,2021-06-05 17:12:06,-28.55,16.4333,70.81,25,0,13.0
344,Marquette,US,2021-06-05 17:12:06,46.5333,-87.6335,76.44,63,96,6.51
345,Urusha,RU,2021-06-05 17:12:06,54.05,122.9,48.11,70,1,2.19
346,Dwarka,IN,2021-06-05 17:12:07,22.2394,68.9678,85.19,69,34,14.41
347,Luderitz,NA,2021-06-05 17:12:07,-26.6481,15.1594,68.14,39,0,8.75
348,Baykalsk,RU,2021-06-05 17:12:08,51.5058,104.1469,51.42,97,99,3.91
349,Celestun,MX,2021-06-05 17:12:08,20.8667,-90.4,88.48,59,81,6.15
350,Brae,GB,2021-06-05 17:12:08,60.3964,-1.353,49.91,65,11,5.86
351,Lata,PT,2021-06-05 17:12:09,40.1629,-8.3327,81.05,47,7,9.93
352,Killin,US,2021-06-05 17:12:09,33.6123,-91.7412,78.75,94,90,4.0
353,Constantine,DZ,2021-06-05 17:09:04,36.365,6.6147,81.95,51,99,9.84
354,De Pere,US,2021-06-05 17:12:10,44.4489,-88.0604,90.3,48,1,12.66
355,Acajutla,SV,2021-06-05 17:08:29,13.5928,-89.8275,93.54,67,92,8.08
356,Mumford,GH,2021-06-05 17:12:10,5.2618,-0.759,82.29,76,92,11.88
357,Lufilufi,WS,2021-06-05 17:08:41,-13.8745,-171.5986,73.18,76,17,3.94
358,Hongjiang,CN,2021-06-05 17:12:10,27.11,109.9956,68.29,76,5,2.59
359,Nishihara,JP,2021-06-05 17:12:11,26.1842,127.7558,78.85,97,75,8.97
360,Gundlupet,IN,2021-06-05 17:12:11,11.8,76.6833,70.11,90,100,1.61
361,Fenoarivo,MG,2021-06-05 17:12:12,-18.933,47.4354,62.67,63,20,4.23
362,San Luis,AR,2021-06-05 17:08:58,-33.295,-66.3356,61.29,40,0,17.65
363,Palmer,US,2021-06-05 17:12:12,42.1584,-72.3287,90.32,50,40,4.0
364,Aberdeen,GB,2021-06-05 17:09:01,57.1437,-2.0981,68.54,58,10,17.27
365,Hasaki,JP,2021-06-05 17:12:13,35.7333,140.8333,66.6,80,95,6.71
366,Shimoda,JP,2021-06-05 17:12:13,34.6667,138.95,71.17,86,98,13.18
367,Grand-Lahou,CI,2021-06-05 17:12:13,5.1367,-5.0242,83.08,74,90,11.21
368,Ivanovo,RU,2021-06-05 17:12:14,56.9942,40.9858,60.58,77,51,4.21
369,Gladstone,AU,2021-06-05 17:12:14,-23.85,151.25,55.78,62,0,6.91
370,Ahuimanu,US,2021-06-05 17:12:14,21.4447,-157.8378,76.86,68,40,9.22
371,Santa Ines,BR,2021-06-05 17:12:15,-3.6667,-45.38,87.98,55,17,6.6
372,Vammala,FI,2021-06-05 17:12:15,61.3333,22.9,72.3,62,95,4.36
373,Springbok,ZA,2021-06-05 17:12:15,-29.6643,17.8865,57.52,26,1,11.61
374,Tam Ky,VN,2021-06-05 17:12:16,15.5667,108.4833,78.78,86,100,3.96
375,Galesong,ID,2021-06-05 17:12:16,-5.3166,119.3661,75.22,80,23,6.33
376,Krasnoarmeysk,RU,2021-06-05 17:09:14,51.0239,45.6969,60.15,90,97,8.21
377,Griffith,US,2021-06-05 17:12:17,41.5284,-87.4237,87.89,49,40,4.0
378,Jacareacanga,BR,2021-06-05 17:12:17,-6.2222,-57.7528,94.37,38,20,5.08
379,Hvolsvollur,IS,2021-06-05 17:12:17,63.7533,-20.2243,49.8,79,100,8.48
380,Samarkand,UZ,2021-06-05 17:12:18,39.6542,66.9597,87.22,20,82,9.22
381,Nadym,RU,2021-06-05 17:12:18,65.5333,72.5167,44.31,57,62,7.18
382,Kangaatsiaq,GL,2021-06-05 17:12:19,68.3065,-53.4641,37.94,84,51,18.34
383,Shache,CN,2021-06-05 17:12:19,38.4167,77.2406,81.12,18,30,7.45
384,Aulum,DK,2021-06-05 17:12:19,56.2649,8.787,71.71,77,98,4.23
385,Barzas,RU,2021-06-05 17:12:20,55.7167,86.3167,46.63,72,80,4.5
386,Milledgeville,US,2021-06-05 17:11:05,33.0801,-83.2321,92.75,48,40,0.0
387,Williams Lake,CA,2021-06-05 17:12:20,52.1415,-122.1445,56.23,39,92,3.0
388,Leningradskiy,RU,2021-06-05 17:08:00,69.3833,178.4167,33.85,94,100,10.83
389,Sobolevo,RU,2021-06-05 17:08:13,54.4299,31.8996,61.79,75,72,4.32
390,Chilmari,BD,2021-06-05 17:12:21,25.5559,89.6715,81.41,82,81,16.28
391,Dingle,PH,2021-06-05 17:12:21,10.9995,122.6711,76.28,93,46,2.13
392,Tawang,IN,2021-06-05 17:12:21,27.5833,91.8667,54.88,97,100,0.76
393,Sakakah,SA,2021-06-05 17:12:22,29.9697,40.2064,91.6,12,2,8.52
394,Reconquista,AR,2021-06-05 17:10:18,-29.15,-59.65,74.62,70,89,7.25
395,Alexandria,EG,2021-06-05 17:12:22,31.2156,29.9553,72.1,70,0,14.94
396,Nynashamn,SE,2021-06-05 17:12:23,58.9034,17.9479,77.22,69,1,6.2
397,Kattivakkam,IN,2021-06-05 17:09:49,13.2167,80.3167,86.07,86,100,12.5
398,Ocean City,US,2021-06-05 17:12:23,39.2776,-74.5746,90.18,58,44,7.0
399,Marica,BR,2021-06-05 17:12:24,-22.9194,-42.8186,82.35,58,0,4.54
400,Sisimiut,GL,2021-06-05 17:12:24,66.9395,-53.6735,39.65,90,100,6.2
401,Bitung,ID,2021-06-05 17:12:24,1.4451,125.1824,81.45,83,96,13.38
402,Zyryanka,RU,2021-06-05 17:12:25,65.75,150.85,54.34,46,0,27.42
403,Betera,ES,2021-06-05 17:12:25,39.5833,-0.45,72.1,70,90,11.5
404,Lagoa Vermelha,BR,2021-06-05 17:12:25,-28.2086,-51.5258,75.63,48,23,9.82
405,Markkleeberg,DE,2021-06-05 17:12:26,51.2833,12.4,73.74,77,75,13.0
406,Poso,ID,2021-06-05 17:12:26,-1.3959,120.7524,77.23,86,62,5.75
407,Anadyr,RU,2021-06-05 17:12:26,64.75,177.4833,46.9,87,100,4.0
408,Amod,IN,2021-06-05 17:12:27,21.9833,72.9,87.84,62,85,16.2
409,Mitu,CO,2021-06-05 17:12:27,1.1983,-70.1733,85.48,67,23,1.88
410,Warrnambool,AU,2021-06-05 17:12:28,-38.3833,142.4833,52.81,83,90,11.41
411,Prince George,CA,2021-06-05 17:12:10,53.9166,-122.753,47.64,87,90,12.66
412,Chernyshevskiy,RU,2021-06-05 17:12:28,63.0128,112.4714,45.43,51,100,1.07
413,Khorixas,NA,2021-06-05 17:12:28,-20.3667,14.9667,68.05,22,0,10.49
414,Pascani,RO,2021-06-05 17:12:29,47.2469,26.7229,66.49,93,99,9.71
415,Key West,US,2021-06-05 17:10:42,24.5557,-81.7826,87.8,70,40,16.11
416,Burlatskoye,RU,2021-06-05 17:12:29,45.0564,43.635,61.79,81,82,6.33
417,Kruisfontein,ZA,2021-06-05 17:12:30,-34.0033,24.7314,56.88,61,0,6.71
418,Povenets,RU,2021-06-05 17:12:30,62.8487,34.8262,64.76,56,100,5.39
419,Clyde River,CA,2021-06-05 17:12:30,70.4692,-68.5914,33.19,98,100,7.18
420,Tabas,IR,2021-06-05 17:12:31,33.5959,56.9244,100.98,6,0,7.87
421,Gouyave,GD,2021-06-05 17:12:31,12.1646,-61.7296,75.97,100,75,16.28
422,Ferrol,ES,2021-06-05 17:12:31,43.4832,-8.2369,73.65,79,6,17.56
423,Port Hedland,AU,2021-06-05 17:08:15,-20.3167,118.5667,71.65,60,90,5.75
424,Pouembout,NC,2021-06-05 17:12:32,-21.1333,164.9,70.18,85,100,8.86
425,Mount Gambier,AU,2021-06-05 17:12:32,-37.8333,140.7667,53.51,100,90,10.36
426,Kenai,US,2021-06-05 17:08:41,60.5544,-151.2583,61.03,66,1,8.05
427,Baoding,CN,2021-06-05 17:11:05,38.8511,115.4903,71.13,40,24,5.12
428,Gigmoto,PH,2021-06-05 17:12:33,13.7796,124.39,81.5,81,64,5.73
429,Alamosa,US,2021-06-05 17:12:33,37.4695,-105.87,77.34,37,1,0.0
430,Chumphon,TH,2021-06-05 17:12:34,10.3333,98.8333,74.34,91,96,3.27
431,Jacksonville,US,2021-06-05 17:12:34,30.3322,-81.6556,91.62,68,75,5.84
432,Barranco,PA,2021-06-05 17:12:34,9.5167,-82.7,78.55,67,74,3.76
433,Port Blair,IN,2021-06-05 17:12:35,11.6667,92.75,84.18,77,100,12.06
434,Kushiro,JP,2021-06-05 17:12:35,42.975,144.3747,55.8,78,62,15.03
435,Gaoua,BF,2021-06-05 17:12:36,10.2992,-3.2508,97.59,33,30,3.65
436,Sistranda,NO,2021-06-05 17:12:36,63.7256,8.834,62.56,86,95,10.83
437,Kaputa,ZM,2021-06-05 17:12:36,-8.4689,29.6619,71.71,64,30,11.25
438,Charqueada,BR,2021-06-05 17:08:56,-22.5097,-47.7781,86.05,27,0,7.96
439,Tifton,US,2021-06-05 17:12:37,31.4505,-83.5085,89.06,51,40,3.44
440,Karratha,AU,2021-06-05 17:12:37,-20.7377,116.8463,72.59,74,11,8.37
441,Paamiut,GL,2021-06-05 17:12:38,61.994,-49.6678,38.53,90,100,4.27
442,Caravelas,BR,2021-06-05 17:12:38,-17.7125,-39.2481,78.57,73,33,8.43
443,Soe,ID,2021-06-05 17:12:38,-9.8607,124.284,64.67,95,36,3.94
444,Ponta Delgada,PT,2021-06-05 17:12:39,37.7333,-25.6667,68.72,68,20,11.5
445,Atambua,ID,2021-06-05 17:12:39,-9.1061,124.8925,71.08,88,36,4.85
446,Sept-Iles,CA,2021-06-05 17:12:40,50.2001,-66.3821,53.26,96,100,3.0
447,Andenes,NO,2021-06-05 17:12:40,69.3143,16.1194,51.46,81,30,9.22
448,Hong Gai,VN,2021-06-05 17:12:40,20.956,107.0946,80.51,87,77,1.77
449,Kamenka,RU,2021-06-05 17:12:41,51.3223,42.7678,54.37,96,100,11.12
450,Umm Kaddadah,SD,2021-06-05 17:12:41,13.6017,26.6876,96.78,11,37,10.94
451,Harrisonburg,US,2021-06-05 17:11:40,38.4496,-78.8689,87.78,44,3,5.99
452,Ballitoville,ZA,2021-06-05 17:12:42,-29.539,31.2144,63.25,72,6,6.78
453,Faro,PT,2021-06-05 17:09:36,37.0194,-7.9322,73.18,43,0,8.05
454,Qinhuangdao,CN,2021-06-05 17:12:42,39.9317,119.5883,67.42,46,66,7.54
455,Iracoubo,GF,2021-06-05 17:12:42,5.4802,-53.2011,82.24,78,56,11.48
456,Doaba,PK,2021-06-05 17:12:43,33.4244,70.7364,83.3,36,32,3.87
457,Ballina,AU,2021-06-05 17:12:43,-28.8667,153.5667,49.95,90,13,8.46
458,College,US,2021-06-05 17:12:43,64.8569,-147.8028,60.46,61,40,0.0
459,Oxapampa,PE,2021-06-05 17:12:44,-10.5775,-75.4017,67.55,79,74,3.89
460,San Policarpo,PH,2021-06-05 17:12:44,12.1791,125.5072,78.48,88,99,4.27
461,Codrington,AU,2021-06-05 17:12:45,-38.2667,141.9667,52.7,92,100,7.76
462,Arvika,SE,2021-06-05 17:12:45,59.6553,12.5852,75.81,48,96,6.82
463,Neryungri,RU,2021-06-05 17:12:45,56.6709,124.6491,50.97,56,0,5.39
464,Ambon,ID,2021-06-05 17:12:46,-3.6954,128.1814,77.14,94,40,10.04
465,Namibe,AO,2021-06-05 17:12:46,-15.1961,12.1522,75.0,61,1,3.65
466,Bengkulu,ID,2021-06-05 17:12:47,-3.8004,102.2655,76.21,91,22,4.7
467,Ceres,US,2021-06-05 17:12:47,37.5949,-120.9577,87.8,38,1,9.22
468,Barra,BR,2021-06-05 17:12:47,-11.0894,-43.1417,87.42,39,27,8.1
469,Mitchell,US,2021-06-05 17:12:48,43.7094,-98.0298,92.73,35,1,10.36
470,Kuito,AO,2021-06-05 17:12:48,-12.3833,16.9333,59.41,36,57,3.11
471,Lewisporte,CA,2021-06-05 17:12:48,49.2499,-55.0482,70.92,49,100,4.14
472,Namatanai,PG,2021-06-05 17:12:49,-3.6667,152.4333,79.2,84,33,7.05
473,Sao Joao Batista,BR,2021-06-05 17:12:49,-27.2761,-48.8494,83.16,77,15,3.0
474,Camopi,GF,2021-06-05 17:12:49,3.1655,-52.3158,84.15,69,63,4.99
475,Rujiena,LV,2021-06-05 17:12:50,57.8975,25.3316,63.54,71,67,6.26
476,Solaro,IT,2021-06-05 17:12:50,44.8799,9.1732,75.65,74,33,3.0
477,Marawi,PH,2021-06-05 17:12:51,7.9986,124.2928,70.65,93,93,2.28
478,Zabol,AF,2021-06-05 17:12:51,32.25,67.25,74.01,42,0,23.0
479,Coruripe,BR,2021-06-05 17:12:51,-10.1256,-36.1756,79.45,79,16,14.41
480,Farmington,US,2021-06-05 17:11:27,36.7281,-108.2187,89.1,20,1,5.75
481,Bentiu,SS,2021-06-05 17:12:52,9.2333,29.8333,81.37,61,88,6.24
482,Emba,KZ,2021-06-05 17:12:52,48.8264,58.1442,62.98,44,96,7.58
483,Ambovombe,MG,2021-06-05 17:12:53,-25.1667,46.0833,66.06,81,86,12.84
484,Ternate,ID,2021-06-05 17:12:53,0.8,127.4,80.67,79,67,4.45
485,Beyneu,KZ,2021-06-05 17:12:53,45.3167,55.2,83.79,34,26,20.69
486,West Fargo,US,2021-06-05 17:12:54,46.875,-96.9004,90.01,44,1,1.99
487,San Pedro De Uraba,CO,2021-06-05 17:12:54,8.2752,-76.3764,85.8,68,100,2.64
488,Fallon,US,2021-06-05 17:12:55,39.4735,-118.7774,84.45,17,40,4.61
489,Itacurubi Del Rosario,PY,2021-06-05 17:12:55,-24.5,-56.6833,93.51,21,100,9.82
490,Gobabis,NA,2021-06-05 17:12:55,-22.45,18.9667,54.99,37,0,11.34
491,Beihai,CN,2021-06-05 17:12:56,21.4833,109.1,80.64,66,17,3.4
492,Jhanjharpur,IN,2021-06-05 17:12:56,26.2667,86.2833,94.21,34,3,6.93
493,Puerto Leguizamo,CO,2021-06-05 17:12:57,-0.1934,-74.7819,88.16,55,60,0.89
494,Terra Santa,BR,2021-06-05 17:12:57,-2.1042,-56.4869,90.3,50,14,6.76
495,Beloha,MG,2021-06-05 17:12:57,-25.1667,45.05,64.92,74,63,10.58
496,Gulf Gate Estates,US,2021-06-05 17:12:58,27.2517,-82.5147,89.98,57,77,1.01
497,Kavali,IN,2021-06-05 17:12:58,14.9167,79.9833,83.05,69,68,8.08
498,Rapar,IN,2021-06-05 17:12:58,23.5667,70.6333,88.52,59,0,17.25
499,Doetinchem,NL,2021-06-05 17:12:59,51.95,6.2833,67.91,84,100,5.01
500,Powell River,CA,2021-06-05 17:12:59,49.8496,-124.5361,57.99,85,95,7.92
501,Chokurdakh,RU,2021-06-05 17:12:59,70.6333,147.9167,50.49,77,93,9.17
502,Georgiyevka,KZ,2021-06-05 17:13:00,43.0369,74.7114,73.44,40,0,6.91
503,Linxia,CN,2021-06-05 17:13:00,35.6003,103.2064,60.8,34,71,5.53
504,Bushehr,IR,2021-06-05 17:13:01,28.9684,50.8385,93.29,52,0,18.41
505,Alice Springs,AU,2021-06-05 17:11:23,-23.7,133.8833,38.75,75,0,5.61
506,Treinta Y Tres,UY,2021-06-05 17:13:01,-33.2333,-54.3833,64.42,95,100,13.11
507,Severodvinsk,RU,2021-06-05 17:13:02,64.5635,39.8302,73.51,56,13,1.01
508,Makhachkala,RU,2021-06-05 17:13:02,42.9764,47.5024,71.02,69,69,6.96
509,Obihiro,JP,2021-06-05 17:13:02,42.9172,143.2044,53.49,76,47,0.18
510,Conceicao Da Barra,BR,2021-06-05 17:13:03,-18.5933,-39.7322,77.95,76,39,6.13
511,Ivanava,BY,2021-06-05 17:13:03,52.1451,25.5365,63.25,76,76,4.99
512,Pitkyaranta,RU,2021-06-05 17:13:04,61.5734,31.4792,59.14,66,100,2.8
513,Makakilo City,US,2021-06-05 17:13:04,21.3469,-158.0858,75.69,67,1,3.44
514,Gimli,CA,2021-06-05 17:13:04,50.6336,-96.9907,84.22,53,58,4.65
515,Borsa,RO,2021-06-05 17:13:05,47.6553,24.6633,55.92,95,100,1.74
516,Uruzgan,AF,2021-06-05 17:10:11,32.8333,66.0,82.13,5,0,4.83
517,Hofn,IS,2021-06-05 17:08:36,64.2539,-15.2082,48.67,82,98,5.75
518,Waynesville,US,2021-06-05 17:11:06,35.4887,-82.9887,81.46,58,83,3.0
519,Nelson Bay,AU,2021-06-05 17:13:05,-32.7167,152.15,50.0,61,71,15.75
520,Santa Maria,BR,2021-06-05 17:13:06,-29.6842,-53.8069,77.45,56,80,14.32
521,Matadi,CD,2021-06-05 17:13:06,-5.8167,13.45,85.05,59,91,5.28
522,Jibuti,DJ,2021-06-05 17:13:07,11.5,42.5,85.42,40,0,10.94
523,Hirara,JP,2021-06-05 17:09:24,24.8,125.2833,82.02,87,100,26.73
524,Manggar,ID,2021-06-05 17:13:07,-2.8833,108.2667,81.14,78,5,6.22
525,Metro,ID,2021-06-05 17:13:08,-5.1131,105.3067,75.22,93,34,4.03
526,Tuy Hoa,VN,2021-06-05 17:12:55,13.0833,109.3,79.03,86,100,4.05
527,Channel-Port Aux Basques,CA,2021-06-05 17:13:08,47.5702,-59.1367,52.74,93,99,11.45
528,Batagay-Alyta,RU,2021-06-05 17:13:08,67.8006,130.4114,37.36,96,100,7.74
529,Noumea,NC,2021-06-05 17:13:09,-22.2763,166.4572,73.0,99,100,16.26
530,Kunnamangalam,IN,2021-06-05 17:13:09,11.3046,75.8777,77.63,93,100,2.15
531,Carutapera,BR,2021-06-05 17:12:05,-1.195,-46.02,84.85,66,9,9.06
532,San Ramon De La Nueva Oran,AR,2021-06-05 17:13:10,-23.1322,-64.326,86.43,42,99,7.49
533,Wates,ID,2021-06-05 17:13:10,-8.1326,111.9541,75.67,92,68,2.59
534,Tuatapere,NZ,2021-06-05 17:13:10,-46.1333,167.6833,39.92,89,6,3.85
535,Verkhnyaya Inta,RU,2021-06-05 17:13:11,65.9811,60.3094,54.12,68,100,2.77
536,Ornskoldsvik,SE,2021-06-05 17:08:56,63.2909,18.7153,72.55,53,90,4.54
537,Port Hardy,CA,2021-06-05 17:13:11,50.6996,-127.4199,51.98,87,75,3.44
538,Gargunnock,GB,2021-06-05 17:13:12,56.1244,-4.0828,67.62,70,73,10.45
539,Broome,US,2021-06-05 17:13:12,42.2506,-75.833,87.66,44,1,4.0
540,Tarnobrzeg,PL,2021-06-05 17:13:12,50.573,21.6794,69.85,56,100,4.94
541,Antofagasta,CL,2021-06-05 17:08:32,-23.65,-70.4,63.68,70,4,6.62
542,Marystown,CA,2021-06-05 17:13:13,47.1666,-55.1483,55.99,85,86,7.65
543,Iqaluit,CA,2021-06-05 17:13:13,63.7506,-68.5145,33.53,86,75,5.99
544,Tahta,EG,2021-06-05 17:13:14,26.7693,31.5021,87.28,17,0,15.79
545,Banjar,ID,2021-06-05 17:13:14,-8.19,114.9675,80.46,90,59,2.04
546,Hovd,MN,2021-06-05 17:13:14,48.0056,91.6419,53.89,30,20,13.82
547,Okha,RU,2021-06-05 17:13:15,53.5739,142.9478,34.34,97,100,14.32
548,Cairns,AU,2021-06-05 17:13:15,-16.9167,145.7667,67.95,81,76,8.05
549,Krasnyy Chikoy,RU,2021-06-05 17:13:16,50.3643,108.7512,59.14,56,91,2.68
550,Taoudenni,ML,2021-06-05 17:13:16,22.6783,-3.9836,115.99,4,10,3.29
551,Jalu,LY,2021-06-05 17:13:16,29.0331,21.5482,87.71,14,0,11.25
552,Bethanien,NA,2021-06-05 17:13:17,-26.502,17.1583,61.3,27,0,9.8
553,Galway,IE,2021-06-05 17:12:46,53.2719,-9.0489,58.95,75,57,11.83
554,Egvekinot,RU,2021-06-05 17:13:17,66.3167,-179.1667,32.31,83,93,1.74
555,The Valley,AI,2021-06-05 17:13:18,18.217,-63.0578,85.86,74,40,18.41
556,Socorro,US,2021-06-05 17:13:18,31.6546,-106.3033,88.92,23,1,8.41
557,Pangai,TO,2021-06-05 17:13:18,-19.8,-174.35,74.64,66,42,14.83
558,Vondrozo,MG,2021-06-05 17:13:19,-22.8167,47.2833,60.44,97,67,4.56
559,Louis Trichardt,ZA,2021-06-05 17:13:19,-23.0439,29.9032,51.13,53,1,7.38
560,Jackson,US,2021-06-05 17:13:20,42.4165,-122.8345,69.15,43,1,3.44
561,Uravakonda,IN,2021-06-05 17:13:20,14.95,77.2667,76.1,80,100,15.64
562,Nantucket,US,2021-06-05 17:13:20,41.2835,-70.0995,73.08,88,75,10.36
563,Lodja,CD,2021-06-05 17:13:21,-3.4833,23.4333,81.03,50,81,1.36
564,Broken Hill,AU,2021-06-05 17:13:21,-31.95,141.4333,50.31,70,1,7.14
565,Urdoma,RU,2021-06-05 17:13:21,61.7533,48.5442,68.85,47,24,3.74
566,Port Shepstone,ZA,2021-06-05 17:13:22,-30.7414,30.455,62.19,72,6,6.24
567,Kathmandu,NP,2021-06-05 17:10:04,27.7167,85.3167,71.82,88,40,6.91
568,Jeremie,HT,2021-06-05 17:13:22,18.65,-74.1167,83.34,70,16,3.87
569,Nathdwara,IN,2021-06-05 17:13:23,24.9333,73.8167,81.36,58,93,5.59
570,Emerald,AU,2021-06-05 17:13:23,-23.5333,148.1667,48.34,64,13,11.32
571,Sofiyivka,UA,2021-06-05 17:13:23,48.0493,33.8746,66.36,77,91,8.03
572,Coahuayana,MX,2021-06-05 17:13:24,18.7333,-103.6833,90.88,47,100,6.17
573,San Carlos De Bariloche,AR,2021-06-05 17:13:24,-41.1456,-71.3082,42.55,56,75,9.13
574,Mezen,RU,2021-06-05 17:09:40,65.8522,44.24,55.63,76,53,8.99
575,Marzuq,YE,2021-06-05 17:13:25,14.4,46.4667,84.7,30,58,10.02
576,Shakawe,BW,2021-06-05 17:13:25,-18.3667,21.85,58.55,31,0,6.55
577,Kysyl-Syr,RU,2021-06-05 17:13:25,63.8986,122.7617,43.45,89,100,3.11
578,Daru,PG,2021-06-05 17:13:26,-9.0763,143.2092,76.23,91,100,10.76
579,Olga,RU,2021-06-05 17:13:26,43.7444,135.2892,51.58,93,51,5.06
580,Salalah,OM,2021-06-05 17:13:26,17.0151,54.0924,82.49,89,20,3.44
581,Bambanglipuro,ID,2021-06-05 17:13:27,-7.95,110.2833,59.61,91,81,4.65
582,Bathsheba,BB,2021-06-05 17:13:27,13.2167,-59.5167,88.41,55,40,19.91
